record_id,source_file,title,journal,pub_year,pmid,pmcid,article_type,chunk_index,chunk_count,chunk_strategy,chunk_chars
pmc_000473,PMC000xxxxxx/PMC514524.xml,Characterisation of the Escherichia coli membrane structure and function during fedbatch cultivation,Microbial Cell Factories,2004,15282031,PMC514524,research-article,0,1,whole_title_abstract,2422
pmc_000474,PMC000xxxxxx/PMC514525.xml,Diagnostic accuracy of ultrasonography compared to unenhanced CT for stone and obstruction in patients with renal failure,BMC Medical Imaging,2004,15283870,PMC514525,research-article,0,1,whole_title_abstract,1893
pmc_000475,PMC000xxxxxx/PMC514527.xml,Failed attempts at experimental transplantation and transmission of nocturnally-periodic simian Loa from monkey to man,Filaria Journal,2004,15283865,PMC514527,research-article,0,1,whole_title_abstract,542
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,0,7,recursive_split_title_abstract,128
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,1,7,recursive_split_title_abstract,396
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,2,7,recursive_split_title_abstract,392
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,3,7,recursive_split_title_abstract,394
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,4,7,recursive_split_title_abstract,398
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,5,7,recursive_split_title_abstract,399
pmc_000476,PMC000xxxxxx/PMC514528.xml,Colorectal cancers with microsatellite instability display mRNA expression signatures characteristic of increased immunogenicity,Molecular Cancer,2004,15298707,PMC514528,research-article,6,7,recursive_split_title_abstract,267
pmc_000477,PMC000xxxxxx/PMC514529.xml,Early endothelial dysfunction in cholesterol-fed rabbits: a non-invasive in vivo ultrasound study.,Cardiovascular Ultrasound,2004,15268763,PMC514529,research-article,0,1,whole_title_abstract,1460
pmc_000478,PMC000xxxxxx/PMC514530.xml,"Sad, blue, or depressed days, health behaviors and health-related quality of life, Behavioral Risk Factor Surveillance System, 1995–2000",Health and Quality of Life Outcomes,2004,15285812,PMC514530,research-article,0,1,whole_title_abstract,2093
pmc_000479,PMC000xxxxxx/PMC514531.xml,The AMC Linear Disability Score project in a population requiring residential care: psychometric properties,Health and Quality of Life Outcomes,2004,15291958,PMC514531,research-article,0,1,whole_title_abstract,1541
pmc_000480,PMC000xxxxxx/PMC514532.xml,Public – private 'partnerships' in health – a global call to action,Health Research Policy and Systems,2004,15282025,PMC514532,research-article,0,1,whole_title_abstract,1559
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,0,14,recursive_split_title_abstract,66
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,1,14,recursive_split_title_abstract,396
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,2,14,recursive_split_title_abstract,396
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,3,14,recursive_split_title_abstract,388
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,4,14,recursive_split_title_abstract,396
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,5,14,recursive_split_title_abstract,397
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,6,14,recursive_split_title_abstract,395
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,7,14,recursive_split_title_abstract,399
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,8,14,recursive_split_title_abstract,397
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,9,14,recursive_split_title_abstract,393
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,10,14,recursive_split_title_abstract,393
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,11,14,recursive_split_title_abstract,397
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,12,14,recursive_split_title_abstract,392
pmc_000481,PMC000xxxxxx/PMC514533.xml,Health policy and systems research agendas in developing countries,Health Research Policy and Systems,2004,15296509,PMC514533,research-article,13,14,recursive_split_title_abstract,177
pmc_000482,PMC000xxxxxx/PMC514534.xml,The significance of controlled conditions in lentiviral vector titration and in the use of multiplicity of infection (MOI) for predicting gene transfer events,Genetic Vaccines and Therapy,2004,15291957,PMC514534,research-article,0,1,whole_title_abstract,2544
pmc_000483,PMC000xxxxxx/PMC514535.xml,Proteasome inhibitors: Their effects on arachidonic acid release from cells in culture and arachidonic acid metabolism in rat liver cells,BMC Pharmacology,2004,15296516,PMC514535,research-article,0,1,whole_title_abstract,1199
pmc_000484,PMC000xxxxxx/PMC514537.xml,Loss of Skeletal Muscle HIF-1α Results in Altered Exercise Endurance,PLoS Biology,2004,15328538,PMC514537,research-article,0,1,whole_title_abstract,1864
pmc_000485,PMC000xxxxxx/PMC514538.xml,A Skeletal Muscle Protein That Regulates Endurance,PLoS Biology,2004,,PMC514538,research-article,0,1,whole_title_abstract,50
pmc_000486,PMC000xxxxxx/PMC514539.xml,Tests for finding complex patterns of differential expression in cancers: towards individualized medicine,BMC Bioinformatics,2004,15307894,PMC514539,research-article,0,1,whole_title_abstract,1850
pmc_000487,PMC000xxxxxx/PMC514540.xml,Similarities in transcription factor IIIC subunits that bind to the posterior regions of internal promoters for RNA polymerase III,BMC Evolutionary Biology,2004,15298704,PMC514540,research-article,0,1,whole_title_abstract,2119
pmc_000488,PMC000xxxxxx/PMC514541.xml,Retrieving sequences of enzymes experimentally characterized but erroneously annotated : the case of the putrescine carbamoyltransferase,BMC Genomics,2004,15287962,PMC514541,research-article,0,1,whole_title_abstract,1821
pmc_000489,PMC000xxxxxx/PMC514542.xml,The p68 and p72 DEAD box RNA helicases interact with HDAC1 and repress transcription in a promoter-specific manner,BMC Molecular Biology,2004,15298701,PMC514542,research-article,0,1,whole_title_abstract,1298
pmc_000490,PMC000xxxxxx/PMC514543.xml,Assessment of genetic diversity in Trigonella foenum-graecum and Trigonella caerulea using ISSR and RAPD markers,BMC Plant Biology,2004,15285785,PMC514543,research-article,0,1,whole_title_abstract,2244
pmc_000491,PMC000xxxxxx/PMC514544.xml,Arrhythmia-provoking factors and symptoms at the onset of paroxysmal atrial fibrillation: A study based on interviews with 100 patients seeking hospital assistance,BMC Cardiovascular Disorders,2004,15291967,PMC514544,research-article,0,1,whole_title_abstract,1575
pmc_000492,PMC000xxxxxx/PMC514545.xml,Publication bias in situ,BMC Medical Research Methodology,2004,15296515,PMC514545,research-article,0,1,whole_title_abstract,1736
pmc_000493,PMC000xxxxxx/PMC514546.xml,Nitric oxide-an endogenous inhibitor of gastric acid secretion in isolated human gastric glands,BMC Gastroenterology,2004,15298720,PMC514546,research-article,0,1,whole_title_abstract,1421
pmc_000494,PMC000xxxxxx/PMC514547.xml,Synergic effect of chronic hepatitis C infection and beta thalassemia major with marked hepatic iron overload on liver fibrosis: a retrospective cross-sectional study,BMC Gastroenterology,2004,15307893,PMC514547,research-article,0,1,whole_title_abstract,1235
pmc_000495,PMC000xxxxxx/PMC514548.xml,"Patterns of geohelminth infection, impact of albendazole treatment and re-infection after treatment in schoolchildren from rural KwaZulu-Natal/South-Africa",BMC Infectious Diseases,2004,15310401,PMC514548,research-article,0,1,whole_title_abstract,2025
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,0,8,recursive_split_title_abstract,95
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,1,8,recursive_split_title_abstract,397
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,2,8,recursive_split_title_abstract,396
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,3,8,recursive_split_title_abstract,387
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,4,8,recursive_split_title_abstract,395
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,5,8,recursive_split_title_abstract,396
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,6,8,recursive_split_title_abstract,391
pmc_000496,PMC000xxxxxx/PMC514549.xml,Misoprostol for treating postpartum haemorrhage: a randomized controlled trial [ISRCTN72263357],BMC Pregnancy and Childbirth,2004,15298718,PMC514549,research-article,7,8,recursive_split_title_abstract,148
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,0,8,recursive_split_title_abstract,108
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,1,8,recursive_split_title_abstract,397
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,2,8,recursive_split_title_abstract,391
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,3,8,recursive_split_title_abstract,394
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,4,8,recursive_split_title_abstract,399
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,5,8,recursive_split_title_abstract,398
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,6,8,recursive_split_title_abstract,394
pmc_000497,PMC000xxxxxx/PMC514550.xml,Genome-wide array comparative genomic hybridization analysis reveals distinct amplifications in osteosarcoma,BMC Cancer,2004,15298715,PMC514550,research-article,7,8,recursive_split_title_abstract,242
pmc_000498,PMC000xxxxxx/PMC514551.xml,DMBT1 expression is down-regulated in breast cancer,BMC Cancer,2004,15301691,PMC514551,research-article,0,1,whole_title_abstract,1654
pmc_000499,PMC000xxxxxx/PMC514552.xml,Drop-out and mood improvement: a randomised controlled trial with light exposure and physical exercise [ISRCTN36478292],BMC Psychiatry,2004,15306031,PMC514552,research-article,0,1,whole_title_abstract,1746
pmc_000500,PMC000xxxxxx/PMC514553.xml,Mental health first aid training in a workplace setting: A randomized controlled trial [ISRCTN13249129],BMC Psychiatry,2004,15310395,PMC514553,research-article,0,1,whole_title_abstract,1501
